domain[iranresolvedips [usresolvedips
4shared.com,[204.155.149.29, 204.155.149.38, 204.155.149.139, 204.155.149.31],[204.155.149.29, 204.155.149.31, 204.155.149.38, 204.155.149.139]
iranview.blogspot.com,[blogspot.l.googleusercontent.com., 216.58.211.1],[blogspot.l.googleusercontent.com., 216.58.217.65]
www.diigikala.com,[103.224.182.252],[103.224.182.252]
shabbin.blogspot.com,[blogspot.l.googleusercontent.com., 216.58.210.1],[blogspot.l.googleusercontent.com., 172.217.6.193]
www.neshatshop.com,[neshatshop.com., 94.232.169.205],[neshatshop.com., 94.232.169.205]
www.oursouthazerbaijan.com,[204.11.56.48],[204.11.56.48]
www.worldweatherpost.com,[192.185.4.79],[]
www.toufan.org,[62.20.1.160],[]
sobhaneh.blogspot.com,[blogspot.l.googleusercontent.com., 216.58.210.1],[blogspot.l.googleusercontent.com., 172.217.2.1]
www.alserdaab.org,[],[alserdaab.org., 184.173.43.90]
www.pen.org,[159.203.154.125],[159.203.154.125]
farsibloger.persianblog.com,[96.30.7.180],[96.30.7.180]
www.pdki.org,[195.74.38.95],[195.74.38.95]
www.d-alsonah.com,[109.201.135.34],[]
www.ufin.org,[],[]
www.iranpressnews.com,[iranpressnews.com., 104.28.1.99, 104.28.0.99],[]
fa.wikipedia.org,[208.80.154.224],[208.80.154.224]
www.popcelebs.com,[104.27.138.241, 104.27.139.241],[104.27.139.241, 104.27.138.241]
www.omgh.persianblog.com,[96.30.7.180],[]
www.iranvajahan.net,[],[iranvajahan.net., 108.61.177.148]
www.shabnameh.org,[54.72.11.253],[54.72.11.253]
www.mojahedin.org,[kjm7i.x.incapdns.net., 107.154.112.52],[]
www.waqfeya.com,[waqfeya.com., 85.25.226.176],[waqfeya.com., 85.25.226.176]
www.yahoo.com,[fd-fp3.wg1.b.yahoo.com., 46.228.47.114, 46.228.47.115],[fd-fp3.wg1.b.yahoo.com., 98.139.183.24, 98.139.180.149]
webneveshteha.com,[46.224.2.232],[46.224.2.232]
reference.bahai.org,[bwc.http.internapcdn.net., 77.242.195.170, 77.242.195.168, 77.242.195.167, 77.242.195.172, 77.242.195.174, 77.242.195.173, 77.242.195.171, 77.242.195.169],[bwc.http.internapcdn.net., 63.251.19.8, 63.251.19.9, 63.251.19.10, 63.251.19.11, 63.251.19.12, 63.251.19.13, 63.251.19.6, 63.251.19.7]
www.iranianuk.com,[iranianuk.com., 10.10.34.36],[]
www.anaween.com,[anaween.com., 85.17.153.225],[anaween.com., 85.17.153.225]
www.theglobeandmail.com,[www.theglobeandmail.com.edgesuite.net., a83.b.akamai.net., 95.101.89.171, 95.101.89.115],[]
www.belgarn.com,[],[belgarn.com., 5.9.58.228]
www.awfi.4t.com,[64.136.20.42],[]
www.wsu-iran.org,[wsu-iran.org., 66.49.201.189],[wsu-iran.org., 66.49.201.189]
www.mimnoon.com,[78.46.231.34],[78.46.231.34]
www.spa.gov.sa,[62.149.118.69],[62.149.118.69]
yanbu-news.com,[204.93.177.138],[204.93.177.138]
ghght.blogspot.com,[10.10.34.36],[blogspot.l.googleusercontent.com., 172.217.2.1]
www.geocities.com,[geocities.com., 98.137.201.117],[geocities.com., 98.137.201.117]
www.kurdistanmedia.com,[kurdistanmedia.com., 104.28.13.45, 104.28.12.45],[kurdistanmedia.com., 104.28.13.45, 104.28.12.45]
www.kayhanlondon.com,[kayhanlondon.com., 192.185.54.55],[kayhanlondon.com., 192.185.54.55]
aqueeerdiaries.blogspot.com,[blogspot.l.googleusercontent.com., 216.58.210.1],[]
www.pezhvakeiran.com,[pezhvakeiran.com., 146.255.37.1],[pezhvakeiran.com., 146.255.37.1]
www.PersianBlog.com,[PersianBlog.com., 104.27.143.127, 104.27.142.127],[PersianBlog.com., 104.27.142.127, 104.27.143.127]
www.funiran.com,[103.224.212.222],[103.224.212.222]
aawsat.com,[54.247.107.228],[54.247.107.228]
www.epersianradio.com,[74.208.152.9],[74.208.152.9]
www.wmmh.blogspot.com,[blogspot.l.googleusercontent.com., 172.217.17.97],[blogspot.l.googleusercontent.com., 172.217.6.193]
www.homa.org,[213.174.159.15],[213.174.159.15]
keyvanlg.blogfa.com,[149.56.201.253],[149.56.201.253]
www.makkahnews.net,[makkahnews.net., 192.254.174.237],[]
www.roozonline.com,[roozonline.com., 104.28.9.197, 104.28.8.197],[roozonline.com., 104.28.9.197, 104.28.8.197]
www.smtohidi.org,[],[]
godandlord.blogspot.com,[blogspot.l.googleusercontent.com., 216.58.210.1],[blogspot.l.googleusercontent.com., 216.58.217.129]
www.webwarper.net,[webwarper.net., 66.187.65.237],[]
